19/12/2018 00:00:00	10,75	237	217.701,68
20/12/2018 00:00:00	10,31	220	191.316,81
21/12/2018 00:00:00	12,52	208	257.829,65
22/12/2018 00:00:00	7,51	196	95.918,79
23/12/2018 00:00:00	4,66	139	43.276,21
24/12/2018 00:00:00	3,57	130	13.585,14
25/12/2018 00:00:00	4,12	155	18.349,89
26/12/2018 00:00:00	4,43	157	21.548,11
27/12/2018 00:00:00	3,07	159	10.872,37
28/12/2018 00:00:00	3,43	29	18.077,52
29/12/2018 00:00:00	6,75	92	85.855,44
30/12/2018 00:00:00	5,55	115	63.911,85
31/12/2018 00:00:00	4,55	114	31.660,28
01/01/2019 00:00:00	3,32	107	7.725,01
02/01/2019 00:00:00	7,63	95	96.248,57
03/01/2019 00:00:00	6,06	111	74.549,83
04/01/2019 00:00:00	4,70	110	23.257,15
05/01/2019 00:00:00	2,82	101	12.555,76
06/01/2019 00:00:00	6,65	99	111.438,10
07/01/2019 00:00:00	5,88	91	79.075,82
08/01/2019 00:00:00	6,65	92	71.714,95
09/01/2019 00:00:00	6,57	62	103.959,06
10/01/2019 00:00:00	10,35	72	253.479,32
11/01/2019 00:00:00	10,26	73	240.656,78
12/01/2019 00:00:00	6,10	65	93.186,65
13/01/2019 00:00:00	4,05	43	20.326,17
14/01/2019 00:00:00	4,94	72	35.874,23
15/01/2019 00:00:00	5,35	129	28.190,48
16/01/2019 00:00:00	5,46	280	28.428,73
17/01/2019 00:00:00	3,15	317	4.313,01
18/01/2019 00:00:00	5,32	215	31.213,85
19/01/2019 00:00:00	7,97	231	90.385,53
20/01/2019 00:00:00	7,21	335	55.623,43
21/01/2019 00:00:00	4,10	337	8.859,46
22/01/2019 00:00:00	10,13	291	87.191,07
23/01/2019 00:00:00	12,97	311	118.177,28
24/01/2019 00:00:00	8,05	341	89.523,76
25/01/2019 00:00:00	4,37	37	24.332,81
26/01/2019 00:00:00	5,50	189	59.872,11
27/01/2019 00:00:00	10,38	299	175.640,01
28/01/2019 00:00:00	9,03	290	144.780,07
29/01/2019 00:00:00	11,65	271	219.385,70
30/01/2019 00:00:00	9,37	233	190.434,12
31/01/2019 00:00:00	12,01	254	322.934,66
01/02/2019 00:00:00	12,93	274	275.240,18
02/02/2019 00:00:00	7,90	323	86.672,65
03/02/2019 00:00:00	3,25	116	7.388,35
04/02/2019 00:00:00	7,37	213	80.764,35
05/02/2019 00:00:00	5,69	217	24.396,99
06/02/2019 00:00:00	6,78	210	78.497,25
07/02/2019 00:00:00	4,74	253	32.627,87
08/02/2019 00:00:00	11,29	214	213.922,23
09/02/2019 00:00:00	12,99	199	246.074,23
10/02/2019 00:00:00	9,62	275	134.432,80
11/02/2019 00:00:00	3,56	74	25.241,69
12/02/2019 00:00:00	4,63	111	28.266,20
